experiment,video_name,step,agent,horizon,state,qvalues,best_action,use_figures,handle_deadlocks,check_safety,init_mode,temporal_init_mode,deadlock_init_mode,deadlock_protocole,with_stay
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,3,"(np.int64(2), np.int64(2))","[-8.739906905674566, -10.758270273715976, -7.4942151247863835, -7.488106243956103, -8.556541249167383]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,3,"(np.int64(3), np.int64(1))","[-7.086645644394754, -7.580730231421803, -6.167084264278494, -500.9900002897395, -7.817789336214585]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,3,"(np.int64(1), np.int64(1))","[-9.108247751940834, -500.9900002212926, -7.706956563722625, -500.99000036424235, -10.719198552658247]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,3,"(np.int64(2), np.int64(0))","[-500.9899999999998, -500.99000030222794, -500.99000025439443, -1.0000000000000022, -7.95310941436102]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,2,"(2, 1)","[-8.74436412353256, -9.62988699808539, -8.105413421635703, -500.99000000000024, -9.413225181516548]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,2,"(np.int64(2), np.int64(2))","[-9.413225181516548, -9.464699254994247, -8.661042921651465, -8.74436412353256, -7.7672062395954615]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,2,"(np.int64(3), np.int64(1))","[-8.105413421635703, -8.74436412353256, -6.814198259922604, -500.9900001177423, -8.661042921651465]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,2,"(np.int64(1), np.int64(1))","[-9.62988699808539, -500.9900000583308, -8.74436412353256, -500.9900001219544, -9.464699254994247]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,2,"(np.int64(2), np.int64(0))","[-500.9899999999998, -500.9900001219544, -500.9900001177423, -1.0000000000000009, -8.74436412353256]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,1,"(2, 1)","[-10.024359233750369, -9.65692046958339, -8.74605615542179, -500.99000000000024, -8.68953420997372]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,1,"(np.int64(2), np.int64(2))","[-8.68953420997372, -8.765731324863204, -2.970100150637516, -10.024359233750369, -4.90099512830967]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,1,"(np.int64(3), np.int64(1))","[-8.74605615542179, -10.024359233750369, -2.970099999999997, -500.99000000000024, -2.970100150637516]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,1,"(np.int64(1), np.int64(1))","[-9.65692046958339, -500.99000000000024, -10.024359233750369, -500.99000000000024, -8.765731324863204]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,1,"(np.int64(2), np.int64(0))","[-500.9899999999998, -500.99000000000024, -500.99000000000024, -1.0000000000000009, -10.024359233750369]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,4,"(2, 1)","[-7.908597638024912, -9.155709877079765, -3.940398999999995, -500.99000000000024, -9.981573452481799]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,4,"(np.int64(2), np.int64(2))","[-9.981573452481799, -9.415863319238325, -8.908597563679045, -7.908597638024912, -9.565050227072891]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,4,"(np.int64(3), np.int64(1))","[-3.940398999999995, -7.908597638024912, -2.970099999999997, -500.99000007384114, -8.908597563679045]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,4,"(np.int64(1), np.int64(1))","[-9.155709877079765, -500.99000012184575, -7.908597638024912, -500.99000012184575, -9.415863319238321]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,1,4,"(np.int64(2), np.int64(0))","[-500.9899999999998, -500.99000012184575, -500.9900000738408, -1.0000000000000349, -7.908597638024912]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,3,"(np.int64(2), np.int64(1))","[0.0, -1.9282102012308147, -1.9282102012308147, -499.9999999999998, -1.9999999981789607]",0,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,3,"(3, 1)","[-1.9528987130275375, 0.0, -3.7717952645413173, -500.9899999999998, -3.7626305180226507]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,3,"(np.int64(3), np.int64(2))","[-3.75576766109888, -1.9999999977518033, -8.973489847175712, -1.911370618803475, -9.191337516244502]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,3,"(np.int64(4), np.int64(1))","[-3.7491455426376397, -1.9418502629969598, -7.281102161585859, -500.9900002886858, -9.115429612580588]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,3,"(np.int64(3), np.int64(0))","[-500.9899999999998, -499.9999999999998, -500.9900002135549, -1.0000000000000027, -1.9202335569231275]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,2,"(np.int64(2), np.int64(1))","[0.0, -1.9999999999999991, -1.9999999999999991, -499.9999999999998, -1.9999999999999991]",0,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,2,"(3, 1)","[-1.9999999999999991, 0.0, -3.9224317603669885, -500.9899999999998, -3.8922569126154416]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,2,"(np.int64(3), np.int64(2))","[-3.8922569126154416, -1.9999999999999991, -4.664390051018811, -1.9999999999999991, -4.7496868289560155]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,2,"(np.int64(4), np.int64(1))","[-3.9224317603669885, -1.9999999999999991, -4.7006184446612576, -500.9900001021001, -4.664390051018811]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,2,"(np.int64(3), np.int64(0))","[-500.9899999999998, -499.9999999999998, -500.9900001021001, -1.0000000000000009, -1.9999999999999991]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,1,"(np.int64(2), np.int64(1))","[0.0, -0.9999999999999996, -1.9999999746337325, -499.9999999999998, -1.0000000253662669]",0,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,1,"(3, 1)","[-1.9999999746337325, 0.0, -2.979999999999997, -500.9899999999998, -2.9800000253662655]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,1,"(np.int64(3), np.int64(2))","[-2.9800000253662655, -1.0000000253662669, -4.853334316433948, -1.9999999746337325, -3.9502000193059055]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,1,"(np.int64(4), np.int64(1))","[-2.979999999999997, -1.9999999746337325, -4.883207414950207, -500.99000000000024, -4.853334316433948]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,1,"(np.int64(3), np.int64(0))","[-500.9899999999998, -499.9999999999998, -500.99000000000024, -1.0000000000000009, -1.9999999746337325]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,4,"(np.int64(2), np.int64(1))","[0.0, -0.9999999999999994, -0.9999999999999994, -499.9999999999997, -1.9999999746337318]",0,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,4,"(3, 1)","[-0.9999999999999996, 0.0, -2.979999974887394, -500.9899999999998, -3.9799999495211265]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,4,"(np.int64(3), np.int64(2))","[-3.9799999495211265, -1.9999999746337325, -3.7867469704258796, -0.9999999999999996, -4.807803090403788]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,4,"(np.int64(4), np.int64(1))","[-2.979999974887394, -0.9999999999999996, -3.7867469214462823, -500.9900000248615, -3.7867469704258796]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,13,3,4,"(np.int64(3), np.int64(0))","[-500.9899999999998, -499.9999999999998, -500.9900000248612, -1.0000000000000324, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,3,"(np.int64(7), np.int64(4))","[-500.9899999999998, -0.9999999999999996, -1.000000000000005, -500.9899999999998, -499.9999999999998]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,3,"(np.int64(6), np.int64(5))","[0.0, -1.9353891811077333, -499.9999999999998, -0.9999999999999996, -0.9999999999999996]",0,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,3,"(np.int64(5), np.int64(4))","[-2.925389184369214, -4.67558450677767, -0.9999999999999996, -3.0297427302249527, -1.9353891811077333]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,3,"(np.int64(6), np.int64(3))","[-1.9900000020031428, -3.0437330007450525, -500.99000000000024, -3.043733004014587, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,3,"(6, 4)","[-0.9999999999999996, -2.880581016391834, -500.9899999999998, -1.9900000027477955, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,2,"(np.int64(7), np.int64(4))","[-500.9899999999998, -0.9999999999999996, -1.0000000000000009, -500.9899999999998, -499.9999999999998]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,2,"(np.int64(6), np.int64(5))","[0.0, -1.9999999999999991, -499.9999999999998, -0.9999999999999996, -0.9999999999999996]",0,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,2,"(np.int64(5), np.int64(4))","[-1.9900000000000007, -4.90828858694567, -0.9999999999999996, -2.9701000011710086, -1.9999999999999991]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,2,"(np.int64(6), np.int64(3))","[-1.9900000000000007, -2.9701000011710086, -500.99000000000024, -2.970100002203459, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,2,"(6, 4)","[-0.9999999999999996, -1.9900000000000007, -500.9899999999998, -1.9900000000000007, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,1,"(np.int64(7), np.int64(4))","[-500.9899999999998, -0.9999999999999996, -1.0000000000000009, -500.9899999999998, -499.9999999999998]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,1,"(np.int64(6), np.int64(5))","[0.0, -0.9999999999999996, -499.9999999999998, -0.9999999999999996, -0.9999999999999996]",0,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,1,"(np.int64(5), np.int64(4))","[-1.9900000000000007, -2.970100000000002, -0.9999999999999996, -2.9701000234157906, -0.9999999999999996]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,1,"(np.int64(6), np.int64(3))","[-1.9900000000000007, -2.9701000234157906, -500.99000000000024, -2.9701000234157906, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,1,"(6, 4)","[-0.9999999999999996, -1.9900000000000007, -500.9899999999998, -1.9900000000000007, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,4,"(np.int64(7), np.int64(4))","[-500.9899999999998, -0.9999999999999996, -1.0000000000000324, -500.9899999999998, -499.9999999999998]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,4,"(np.int64(6), np.int64(5))","[0.0, -0.9999999999999994, -499.9999999999997, -0.9999999999999994, -0.9999999999999994]",0,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,4,"(np.int64(5), np.int64(4))","[-1.9900000504788704, -2.9701000202545966, -0.9999999999999996, -3.893207440477437, -0.9999999999999996]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,4,"(np.int64(6), np.int64(3))","[-1.9900000251126035, -3.893207440477437, -500.99000000000024, -3.893207440477437, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,0,4,"(6, 4)","[-0.9999999999999996, -1.9900000504788704, -500.9899999999998, -1.9900000251126035, 0.0]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,3,"(np.int64(2), np.int64(3))","[-10.165402995782676, -8.881462256569788, -9.1484690845323, -7.981780030401493, -8.793349965991297]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,3,"(np.int64(1), np.int64(2))","[-9.451684595600364, -500.99000000000024, -7.977661680202522, -10.627233708302615, -8.645911861544771]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,3,"(np.int64(2), np.int64(1))","[-9.227335022013389, -10.594439836741017, -6.406769463336547, -500.99000000000024, -7.976927442860524]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,3,"(2, 2)","[-7.5380258350282485, -9.545815368376957, -6.750120531564015, -9.135371699330703, -9.777640455777425]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,3,"(np.int64(3), np.int64(2))","[-7.661421259952449, -8.092561662564114, -4.97563682579559, -6.01915438163683, -9.694945948029588]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,2,"(np.int64(2), np.int64(3))","[-8.901962230097471, -9.816725390884212, -11.140107035132171, -8.682619326248382, -9.532081558511653]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,2,"(np.int64(1), np.int64(2))","[-8.89788506340049, -500.99000000000024, -8.682619326248382, -10.703403716801542, -9.816725390884212]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,2,"(np.int64(2), np.int64(1))","[-8.34270176870319, -10.703403716801542, -5.859327099218509, -500.99000000000024, -8.682619326248382]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,2,"(2, 2)","[-8.682619326248382, -8.89788506340049, -6.92588045753763, -8.34270176870319, -8.901962230097471]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,2,"(np.int64(3), np.int64(2))","[-6.92588045753763, -8.682619326248382, -5.696770737846316, -5.859327099218509, -11.140107035132171]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,1,"(np.int64(2), np.int64(3))","[-9.595793013896396, -9.561792525172894, -3.9403989999999984, -7.856621674090135, -5.851985059900006]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,1,"(np.int64(1), np.int64(2))","[-9.59579311193033, -500.99000000000024, -7.856621674090135, -9.259274761102944, -9.561792525172894]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,1,"(np.int64(2), np.int64(1))","[-7.8007338846314, -9.259274761102944, -3.9403991219015815, -500.99000000000024, -7.856621674090135]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,1,"(2, 2)","[-7.856621674090135, -9.59579311193033, -7.639802912014922, -7.8007338846314, -9.595793013896396]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT.mp4,14,1,1,"(np.int64(3), np.int64(2))","[-7.639802912014922, -7.856621674090135, -1.9899999999999984, -3.9403991219015815, -3.9403989999999984]",2,True,True,True,Qstar,Qstar,Zeros,random,True
